Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
LAO,254.9999353,0,2.99999998,3,1.999999993,0,5.000000022,2,0,2,7.999999987,0,4,14.99999976,4,0,73.0000002,0,0,0,0,0,0,0,0,3.999999983,7.000000006,2.000000005
LBN,877.9996651,143.0000304,181.0000279,137.0000009,153.000036,124.9999863,250.9999901,118.9999974,70.99999954,65.99999994,37.99999922,4,33.94807043,3.999999996,2.597403488,24.99999986,758.9999552,199.7403803,197.9091629,21.79221044,5.194806931,5.00000001,47.33768599,239.0000574,268.0000328,189.9999912,47.00000144,386.0000491
LBR,3684.003114,271.9999988,434.9997707,2565.00066,3770.006339,2196,1097,13,14,191.0000361,101,481.9999997,2286.000102,3217.000227,18.00000019,3.000000009,0,0.999999999,24.99999954,0,1.000000001,13.99999992,0,1.000000001,4.000000008,1,13.00000017,3.999999976
LBY,0,0,0,0,0,0,2451.003975,7.999999975,1.999999998,0,1.999999986,0,0,0,0,0,0,0,40.00000291,0,0,47807.61741,850.0004702,363.0002895,2957.009527,51.00000052,1830.000011,1525.000078
LCA,0,0,0,0,0,0,0,0,0,0,1.999999791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LKA,6249.998998,7657.000826,5367.999106,2120.000077,1207.001051,5859.002033,4918.001565,3384.997666,4510.000237,2156.000016,3017.001434,1356.999778,11,52.9999991,53.99999809,223.0000034,3085.997023,2963.000294,8799.002726,10613.9995,8476.97407,2,0,6.966315075,3,3.000000003,0,1
LSO,0,0,0,0,0,0,0,5.999999953,117.0000066,15.99999923,0,0,9.000000008,0,0,0,2.000000005,0,0,4.000000034,1.000000001,0,5.000000057,0,0.999999995,3.000000015,0,4.000000053
LTU,0,21.00000004,0,0,3.000000069,1.00000002,0,1.999999948,0,0,0,0,0,0,0,0,0,0,1.000000003,0,0,0,0,0,0,0,0,0
LUX,0,0,0,0.999997473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LVA,0,4.000000001,0,0,1,0,0,0,0,0,1.000000001,0,0,0,0.999999986,0,2.000000061,0,1.000000046,1.999999889,0,0,0,0,0,0,0,0
MAR,0,22.00000004,2.000000001,0,0,0,0,5.999999999,10,0,1,0,0,88.99999897,0,0,1.999999999,2.000000001,0,0,13.99999998,18.00000001,1.000000011,2.000000025,1.999999999,2,3.000000002,2
MDA,0,0,595.0000073,0,0.999999999,0,0.999999984,0,0,0,0.999999989,0,0,0,0,0,1.999999999,0,0,0,0,0,1.000000001,0,0,0,0,0
MDG,0,3.999999997,16.00000008,0,0,4.000000009,1,0,0,0,1,0,6.000000011,0,1,1.999999999,0,2.999999996,2.000000002,70.99999874,3.000000002,0,23,107.9999959,440.0000549,168.9999854,173.9999992,172.0000144
MDV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,12.00000291,19.99999858,8.999999646,4.999999937,234.9999747,81.99999791,139.0000001,65.00000001,107,0,21.00000024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MHL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MKD,0,26.99999845,0.99999998,0.999999992,0,2.999999963,0,0,0,6,5.999999998,107.0000039,22.99999933,15.00000006,0,0,5.999999997,11.99999998,3.00000001,0,0,0,5.000000015,0,0,0,0,0
MLI,341.9999981,230.9999935,82.00000021,0,829.9999029,3.999999995,0,5000.018645,10002.04964,2008.999707,2002.997675,2002.002225,2004.998293,1513.000399,499.9998124,11.99999999,199.9999829,59.00000062,117.0000001,136.9999976,31.00000015,37.00000022,335.9999188,1119.999991,233.9999999,248.9999844,136.9999982,869.9999616
MLT,0,1.000003918,1.000000019,0,0,1.000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MMR,615.9999923,1095.999987,1887.999988,143.0000004,792.9999827,479.9999687,610.9999993,803.9999999,494.9999999,358.9999998,668.0000003,338.9999996,546.9999934,264.9999996,179,358.0000023,449.9999957,663.9999968,114.0000002,263.0000097,197.9999992,807.0000039,856.9999996,318.9999962,263.9999983,758.9997263,215.0000045,30.99999997
MNE,0,0,0,0,0,0,0,0,0,9,1,0.999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNG,0,0,0,0,0,0,0,0,0,0.715185275,0.715185275,3.575926361,0,0,1.787963187,6.257871182,0.715185276,0.28607411,0.250314846,0.107277791,14.30370553,3.21833375,8.939815949,0.357592638,1.251574231,2.145555826,0,0
MNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999999989,2.000000054,0,1.999999994,0,0,0,0,0,0,0,0,0,0
MOZ,1943.999642,2122.001814,675.9998963,0,0,14.99999994,0,0,0,0,1,0,0,0,3,12,2.000000001,5.999999979,0,0,6.999999979,0,7.000000006,50.99999943,32.99999996,3.999999999,57.00000016,172.0000107
MRT,19,0,0,0,0,0,0,3.000000022,0,0,0,0,0,17.99999918,0,48.99999837,0,7.999999918,23.99999989,1.999999997,1.999999998,11.99999965,2.000000001,0,0,0.999999997,0,2.000000006
MUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MWI,0,0,31.99999968,0,0,0,0,0,0,0,1,2.000000002,1,0,0,0,0,0,2.999999993,0,0,0.999999999,0,1.999999999,2.999999999,12,21.99999981,11.99999995
MYS,0,0,0,0,0,0,0,0,0,0,5.000000008,1,0,0,0,0,0,0,0,0,0,0,2,72,1,1,5.999999999,0
NAM,0,2.999999934,0,0,0,0,2,0,30.00000093,53.00000993,155.9999349,12.99999946,9.99999994,10.9999999,0,0,0,0,0,0,0,0,1.000000001,0,2.000000002,2.99999996,0,1
NER,200.0000596,47.99999978,62.99999959,6.000000002,103.000004,89.00000099,15.99999973,82.99999961,297.9999806,14.0000003,8.999999997,3.000000003,2.999999999,0,4,0.999999999,9.000000044,115.0000018,59.99999739,6.000000009,37.00000097,39.99999934,27.99999977,67.99999963,4,622.0000294,339.9999936,308.0000017
NGA,80,9.999999995,136.000002,3,70.99999981,2,28.99999998,92.99999988,917.9999554,2699.00005,192.9999989,706.0000024,257.9999997,385.0000101,1431.00022,77.00000009,51.00000004,157,233.0000007,1653.000111,902.0000121,1629.000072,3063.000105,4450.999718,14075.99791,0,4961.000099,4057.999597
NIC,61.99999778,54.00000333,21.99999951,0,11.99999995,6.000000083,18.0000005,6.99999998,0,0,2,0,0,0.999999939,0,0,0,0,0,0,0,0,0,0,5.000000005,0,0,0
NLD,4.000000006,0,0,0,0,3.999999873,0,0,0,0,0,0.999999979,1.999999876,0,1,0,0.999999268,6.999999635,6.000000191,10.99999994,2.999999991,0,0,1.000000001,186.0000078,0,2.999999985,0
NOR,0,0.999999692,0,0,0,0,0,0,0,0.99999898,0,0.999999995,0,0,0,0,0,1.000000231,0.999999995,1.000000057,4.999999995,77.99987943,0,0,0,0,0,0
NPL,13.99999999,2,9.000000001,3,4,0,83.00000003,63.00000001,357.0000115,317.9999986,455.9999957,735.9999948,4900.999588,1724.99996,3057.999819,1574.000013,678.9999933,45.00000005,133,28.99999999,30.00000003,15.99999999,9,3.000000001,0,1,5.999999999,0
NZL,0.981484177,0,0,0,0,0,1.000000075,0.999999881,0,0.999999967,3.000000115,0,0,0,0,1.000000187,0,0.999999968,1.000000007,0,0,7.000000027,0,1.999999595,0,0.99999961,0,0
OMN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289879105,0,0,0,0,0,0,0,0
OWID_WRL,100684.1866,90046.47868,62971.43011,64155.1103,569177.5317,66338.74033,87037.84663,125243.7616,113754.2064,155191.9305,122798.9778,62437.42605,66649.92243,57618.03683,58549.709,40339.74853,58178.59646,59496.88123,58795.08237,67916.30872,50608.2737,100568.6116,111432.8901,115138.2557,182239.9445,137629.2875,158356.4023,129720.1457
PAK,217.0000005,215.9999993,148.9999999,3,378.9999977,766.9999991,347.0000002,335.0000026,115.0000001,140.9999999,87.00000008,101.0000001,148.9999999,355.0000005,696.000005,281.0000008,740.9999921,2220.999923,4935.999949,8399.999682,8015.000641,4773.999914,6019.000545,5525.999914,5708.999944,3834.000039,1905.999987,473.9999984
PAN,2.00000001,2.000000001,2.999999997,0,20.99999938,3.000000011,4.999999971,3.000000011,0,0,0,0,0,0,0,0,0,0,0,0.999999998,0,0,0,0,0,0,0,0
PER,2367.999911,2715.000474,2002.999654,779,450.0000025,377.0000393,179.000004,163.0000019,39.9999999,108.9999995,8.999999995,36.99999985,21.99999996,19.99999997,9.000000007,22.00000007,17.99999999,50.00000019,40,73.00000064,29,15,40.00000059,8.999999991,17.99999999,14.99999998,22.00000002,0
PHL,1803.999891,1981.000059,840.0000391,275.0000004,426.9999971,389.0000046,294.0000017,419.9999968,114,257.9999998,2050.999985,945.9999605,887.0000035,1407.000047,676.0000053,535.9999974,458.9999973,598.0000037,786.0000176,1155.000023,526.9999925,509.9999985,514.9999999,968.9999709,955.9999893,1055.999918,841.0000064,1137.999999
PNG,72.99999952,32.00000002,67.00000155,40.00000092,42.99999997,38.99999999,127,12,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POL,1,0,4.000000001,0,0,0,0,2,0,0,0,0,0,0,14,0,1.000000001,0.999999999,5.999999976,0,0,13,0,0,0,0,0,0
PRI,0,0,0.999999999,0,0,0,0.999999999,6,0,0.999999933,0,0.999999999,1.000000001,0.999999946,3.999999969,12.99999985,3.999999981,10.99999996,1.000000003,1,0,4.999999974,5.00000003,1.000000002,0,0,0,0
PRK,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRT,0,0,0,0,4.000000022,1.000000053,0,1.000000086,0,0.999999997,0,0,0.999999965,0,0,0,0,0,1.000000046,0,0,0.999999986,0,0,0,0,0,0
PRY,0,0,0,0,0.999999997,0,0,0.999999999,0,2.000000022,0,0,0,0,0,0,0,0,0,0,2,0,1.000000001,11.99999993,5.999999937,13.00000033,9.999999837,0
PSE,480.6379942,462.639745,512.638912,420.6400926,234.7799042,164.3799427,138.3799968,130.379998,163.3799769,232.3799092,2329.858024,3267.828606,4389.85995,3300.843347,3758.836833,2471.870694,4928.008873,2719.018994,6431.734067,6130.309919,667.8295339,743.8300997,1123.829826,40.1254568,910.7651911,276.9999954,198.9999347,127.9999939
QAT,0,0,0,0,0,0,0,0,0,0,0,0.999999969,0,0,0,2.000000082,0,0,0,0,0,0,0,0,3.000000068,0,0,0
ROU,0,1,0,0,0,0,0,0,0,0,0,3.99999999,0.999999998,0.999999999,0,1,2.000000001,0,0,0,0,0,1.000000005,0,0.999999996,1.000000002,0,0
RUS,3.909756629,16.01683103,36.17930755,146.5479213,276.7093087,2056.922309,2900.712788,74.29395103,59.30020555,7148.462593,6679.459669,2026.195224,2640.02921,1193.791251,2504.78612,1054.342702,408.5384908,301.1025336,582.2207275,888.003147,794.6608431,591.3363616,831.774046,655.6692096,431.3627457,294.0994916,245.5387037,131
RWA,2643.999183,1101.999012,1083.999774,958.9999732,504228.9835,4341.985117,437.9999336,6271.033131,2607.998533,50.00000208,2016.99898,2047.000224,800.9989137,502.9999154,16.00000004,4.000000021,13.0000001,17.99999981,9.000000125,6.000000018,19.00000027,2.999999995,31.00000017,10.99999995,3.999999999,2.999999999,8.000000082,3.999999998
SAU,0,91,0,0,0,13.99999998,19.00000006,0,0,0,1,2,1,81.00000049,154.9999974,32.00000001,14.99999999,5.000000006,2.000000017,5.000000007,1.00000016,2.999999997,3.999999999,1,20.00000002,323.0000198,1978.999773,2588.999595
SDN,4104.406258,2803.321683,2413.540004,1591.056749,652.6519182,1115.992062,2050.294407,5027.001041,5880.999004,1755.999928,3335.999699,3768.999932,6422.98984,8371.008112,12626.01551,1824.000008,2412.00132,1535.000194,1948.000329,2063.000213,1505.000142,2653.997635,1851.999965,1445.000794,1728.999727,0,2329.999996,1367.000426
SEN,104.0000013,21.00000001,199.0000187,284.9999996,4.999999997,348.0000101,5,440.0000042,372.9999927,38.00000024,75.00000104,78.00000846,82.00000038,39.99999997,3,1,8.000000002,7.000000016,14,28.00000008,22.99999999,50.99999974,24.00000002,13.99999998,16.00000008,0.999999999,17.00000003,0
SGP,0,4.000000016,0,0,1.000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLB,0,0,2,0,0,0,0,0,1,16.00000002,26.99999923,1,0.999999999,1.000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLE,0,1343.999973,550.9999903,639.9997871,2296.000264,3194.000052,998.9994214,1249.000542,5413.002597,4620.998232,916.0001335,72.99999426,3.000000008,4.999999957,1,1,0,4.000000008,6.999999989,0,0,0,0,2.999999997,0,0,2.999999993,0
SLV,1146.999808,514.0002766,26.99999898,0,21.99999969,2.999999992,25.9999991,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOM,2655.003354,8461.008708,1251.999083,25.0000001,315.0001115,133.9999966,468.0000255,506.9997802,203.9999751,78.00000357,29.99999973,283.0000007,166.000018,472.9999928,1315.999794,300.9998792,612.0000006,2306.999463,2317.998336,1912.000477,3205.001756,2581.002174,3610.005337,1996.998227,1748.001278,1668.001245,2583.001551,5444.991152
SRB,0,34.99999982,1,0,0,2,10.99999999,17.99999993,1502.999825,9428.991305,31.99999984,77.99999968,20.99999996,11.99999999,1,6,0,1,2,0,1,0,4.000000003,1,2.000000001,0,0,0
SSD,1195.593742,791.6782836,672.4624085,440.9432722,174.3480663,304.0078963,549.7056078,7036.869507,5036.959933,3036.966839,2036.947423,1036.948475,1073.895665,1022.16959,273.8962436,139.5104836,772.1680944,460.3456177,226.7273906,2596.071676,814.7796018,2296.001925,867.0001469,3538.006748,3665.998235,102.9999965,1562.999373,4224.991817
STP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUR,0,1.000000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SVK,0,0,0,0,0,2.999999999,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SVN,0,64,1.000000054,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWE,1,2.000000004,2.000000004,0,0,0.999999924,0,1,0,3.000000186,0,0,0,0,0,2.000000006,0,1.000000056,0,0,1.999999907,0,0.999999963,0,0,3.999999996,1.000000003,0
SWZ,0,0,0,0,0,0,0,0,1.999999979,0,0,0.999999998,0,0,0,0,0,0,2.000000026,0,0,0,0,0,0,0,0,0
SYC,0,0,0,0,0,0,0,0,0,0,0,0.017082112,0.049977999,0.03448472,0.016567428,0.035575884,0.022326436,0.035396497,0.002153167,0.016320824,0.033226024,0.075304232,0.029304131,0.02206937,0.028784658,0,0,0
SYR,0,0,0,0,0,0,14.99999997,70.05193161,13.61038605,6.726682976,6.805193041,13.61038611,68.05193262,54.44154383,7.402596499,23.81817577,685.5191234,340.2596115,137.0908774,44.20778908,6.805193039,11337.80678,60958.68303,50783.3487,73538.91902,55169.91292,55472.16964,41378.34528
TCD,686,135.0000032,1367.000932,313.000002,526.9999897,53,4.999999999,243.0000379,224.0000039,431.0000048,1009.999998,235.9999961,299.9999975,37.99999919,208.9999821,443.9997832,2367.999717,377.9999874,1057.000014,136.9999987,4,9.999999998,2.000000001,4.999999995,15.99999988,529.0000283,29.00000003,296.9999732
TGO,0,44.99999909,16.9999999,48.00000131,46.99999656,0,2.99999999,4.000000016,11.00000006,4.000000002,0,0,0,0,0,436,0,0,0.999999999,2.000000003,0,1.000000001,0,6.000000003,0,0,0,20.99999979
THA,41.99999996,11,39.00000003,1,17.99999998,27.99999993,23.99999987,26.99999999,15.99999999,2.99999998,14.99999998,36,39.00000006,32,341.9999997,624.00001,734.9999938,782.0000061,493.9999883,527.9999841,372.0000061,428.9999992,451.0000029,504.0000076,291.9999983,115.9999999,110.9999999,32.99999997
TJK,0,0,3391.000111,15999.94238,414.0000792,446.000068,2847.000206,139.9999998,627.0000163,6.000000005,57.00000012,118.1662632,50.00000026,9.999999976,15.08313221,1,8,1.813301162,0.711638516,16.99999999,101.9999995,27.99999992,28.41566134,3,4.558192571,18.09975877,1,0
TKM,0,0,0,0,0,0,0,0,0,1.094717843,3.90219936,6.873288954,5.832623399,5.892720715,5.00444289,10.87879043,4.424095432,3.730637496,4.768565102,5.115815135,23.35876609,6.555502644,14.69453773,4.186079638,7.002831656,3.28415353,0,0
TLS,210.9998788,357.9990863,292.9995376,373.9984831,293.0005374,374.001314,0,454.9993397,471.9996646,2617.989515,80.99999194,98.00003521,114.0000182,54.0000183,0,0,50.00000134,36.00000177,3.000000053,0,0,0,0,0,0,0,0,0
TON,0,0,0,0,0,0,0,8.999999902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTO,39.000003,0,0,0,1.999999979,4.000000046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TUN,0,4.000000004,0,0,1,6.999999996,0,0,0,0,5.000000005,3.000000005,22.00000013,0,0,0,1.999999998,25.9999995,0,0,0,19.99999989,9.000000012,84.99999297,91.99999787,99.99999927,118.0000012,25.0000005
TUR,824.0000716,702.9999985,3012.000252,2529.00006,5057.999195,3301.00013,3416.999965,2351.99997,1979.999984,1282.000007,133,97.99999996,25,146.0000004,217.9999977,399.9999991,269.0000006,484.9999988,472.999997,143.9999999,217.0000028,449.9999958,991.9999971,1309.000224,1070.000239,1542.99998,2548.000042,2966.000791
TWN,0,7.000000003,17.00000004,0,1,0,8.999999994,0,0,0,0,2.000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TZA,0,0,1,0,1,0,0,19.99999997,19.00000005,12.99999994,37.99999995,161.9999977,179.0000023,2.999999998,10.99999994,9.000000014,2.000000001,8.000000005,6.999999997,2,20.99999992,19.00000008,21.00000005,32.99999993,27.00000014,29.99999994,43.00000028,42.99999973
UGA,893.0000049,1019.999999,74.00000001,0,181.9999994,681.9999935,2177.999336,1682.000109,1437.000363,1253.00024,1514.000764,206.0000026,2128.000067,3168.001219,2518.998375,1250.000171,486.0000435,193,91.99999922,58.00000004,219.0000037,10.35732281,18.61952753,32.00000003,73.00000062,20.99999996,264.9999963,27.99999987
UKR,0,0,1,0,3.999999991,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,5785.094075,2313.215989,362.3730454,478.0000117
URY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
USA,22.99999983,157.9999959,14.00000025,60.99999985,46.99999944,251.9999947,44.99999927,17.00000132,23.99999871,43.00000007,40.00000079,2949.99761,54.00000004,534.0000011,901.0000004,944.9999999,921.9999987,1020.999999,472.0000012,483.9999992,563.869185,474.0000002,324.0000003,149.9999999,79.00000001,67.00000005,67.99999951,8.85036052
UZB,0,0,0,0,0,0,0,0,0,69.00000009,296.9999972,35.45422233,0,0,72.9999997,72.04488951,7.090844457,2.836337784,2.481795561,19,141.8168895,31.90880019,88.63555614,3.54542223,12.40897782,21.27253339,0,0
VCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VEN,31,62.99999986,31.99999996,31,18,27.99999998,36.0000001,4.000000002,6,21,25,27,20,25,31.00000007,29.99999996,22,2.999999999,1,10.00000001,0,1,0,0,1,1,9.000000004,0
VIR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000000011,0.999999994,0,1.999999785,0,0,0,0,0,0,0,0,0,0
VNM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
VUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WSM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YEM,0,1,24.00000009,0,1502.999194,3.999999992,2.999999996,10.99999993,8.000000025,11.00000004,19.00000021,1.999999999,4.999999994,16.0000001,0,12,13.99999999,24.0000002,95.00000203,141.0000003,520.0000155,1742.999892,3386.001594,1205.999948,3008.00132,9109.008781,15210.01816,16810.95736
ZAF,371.9999953,462.0000203,801.9999049,239,509.9999791,104.9999989,82.00000046,62.99999905,88.99999959,48.00000228,45.99999934,15.99999991,18.99999999,23.00000036,33.99999999,11.00000013,9.000000007,8.999999991,35.00000037,29.00000001,22.99999999,23.00000008,170.0000012,70.99999918,104.0000004,142.9999984,84.9999996,63.99999983
ZMB,50.00000172,0,0,1,0,0,0,1,0.999999999,3.99999996,1,8,0,2.999999992,0,0,7.000000058,35.99999989,0,8.999999997,0,11.99999995,10.99999992,8.000000034,6.000000005,7.000000007,2.999999994,1
ZWE,22.99999999,0,0,0,0,8.000000136,0,0,4.000000008,1,28.99999961,31.00000024,44.0000003,5.000000008,1,3.000000003,0,4.999999994,362.0000024,9.999999973,7.000000011,5.000000007,10.00000007,7.000000019,3.000000002,11.99999997,5.999999989,4.999999979